SEASON_ID,Player_ID,Game_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,OPP,HOME,Block_Stat,Restricted_Area_FGM,Restricted_Area_FGA,Restricted_Area_FG_PCT,In_The_Paint_Non_RA_FGM,In_The_Paint_Non_RA_FGA,In_The_Paint_Non_RA_FG_PCT,Mid_Range_FGM,Mid_Range_FGA,Mid_Range_FG_PCT,Left_Corner_3_FGM,Left_Corner_3_FGA,Left_Corner_3_FG_PCT,Right_Corner_3_FGM,Right_Corner_3_FGA,Right_Corner_3_FG_PCT,Above_the_Break_3_FGM,Above_the_Break_3_FGA,Above_the_Break_3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,OPP_PACE,USAGE_PROXY,FG3A_RATE,FTA_RATE,REB_PER_MIN,PTS_PER_MIN,AST_PER_MIN
42023,1626157,0042300315,2024-05-30,38,9,20,0.45,1,6,0.167,9,10,0.9,6,6,12,2,1,0,2,0,28,-14,1,2023-24,Playoffs,DAL,1,0,15.0,22.0,0.68,8.0,19.1,0.417,4.0,8.8,0.454,2.1,5.4,0.398,1.9,4.8,0.396,7.9,22.7,0.346,0.0,0.2,0.0,93.48,26.4,0.3,0.5,0.3157894736842105,0.7368421052631579,0.05263157894736842
22024,1626157,0022400061,2024-10-22,24,5,9,0.556,1,2,0.5,1,1,1.0,0,7,7,3,0,0,0,1,12,-18,1,2024-25,Regular Season,BOS,0,0,14.5,20.6,0.706,6.1,13.4,0.454,3.2,7.8,0.415,1.8,4.8,0.371,1.9,4.8,0.408,14.0,38.5,0.365,0.0,0.2,0.0,96.59,9.44,0.2222222222222222,0.1111111111111111,0.2916666666666667,0.5,0.125
22024,1626157,0022400081,2024-10-25,32,5,11,0.455,2,2,1.0,9,10,0.9,4,11,15,0,1,2,0,2,21,17,1,2024-25,Regular Season,IND,1,1,16.8,24.6,0.681,8.7,17.8,0.492,4.9,11.2,0.437,1.8,4.4,0.399,2.0,4.9,0.412,9.4,26.2,0.359,0.0,0.3,0.0,100.76,15.4,0.18181818181818182,0.9090909090909091,0.46875,0.65625,0.0
22024,1626157,0022400106,2024-10-28,32,4,8,0.5,1,2,0.5,4,4,1.0,1,9,10,3,1,0,3,6,13,-1,1,2024-25,Regular Season,CLE,1,0,17.1,25.2,0.678,8.5,17.0,0.502,3.0,7.1,0.424,2.3,5.6,0.408,2.0,5.0,0.396,11.6,30.7,0.378,0.0,0.1,0.091,100.31,12.76,0.25,0.5,0.3125,0.40625,0.09375
22024,1626157,0022400122,2024-10-30,39,17,25,0.68,4,5,0.8,6,6,1.0,3,10,13,2,0,0,2,5,44,15,1,2024-25,Regular Season,MIA,0,0,14.6,22.5,0.649,9.0,19.8,0.453,3.2,7.4,0.429,2.5,6.1,0.404,1.9,4.9,0.381,9.4,26.1,0.359,0.0,0.2,0.0,97.08,29.64,0.2,0.24,0.3333333333333333,1.1282051282051282,0.05128205128205128
22024,1626157,0022400134,2024-11-01,27,8,18,0.444,3,6,0.5,2,3,0.667,3,8,11,7,2,1,1,1,21,28,1,2024-25,Regular Season,DET,0,1,17.5,26.5,0.66,9.0,19.4,0.462,3.5,8.5,0.405,1.5,3.9,0.378,1.9,4.9,0.381,9.5,26.4,0.36,0.0,0.2,0.0,100.27,20.32,0.3333333333333333,0.16666666666666666,0.4074074074074074,0.7777777777777778,0.25925925925925924
22024,1626157,0022400161,2024-11-04,32,7,17,0.412,0,2,0.0,3,4,0.75,9,10,19,0,0,1,3,4,17,-26,1,2024-25,Regular Season,HOU,0,1,17.6,27.1,0.649,8.1,20.1,0.405,4.1,10.3,0.396,1.3,3.5,0.369,1.6,4.3,0.372,9.8,27.9,0.351,0.0,0.2,0.0,99.03,21.76,0.11764705882352941,0.23529411764705882,0.59375,0.53125,0.0
22024,1626157,0022400171,2024-11-06,38,11,23,0.478,5,9,0.556,7,7,1.0,5,11,16,1,1,3,3,2,34,-12,1,2024-25,Regular Season,ATL,0,1,18.1,27.7,0.652,9.5,20.9,0.456,2.3,5.5,0.411,1.9,4.8,0.4,2.5,6.0,0.41,9.1,26.6,0.342,0.0,0.2,0.053,103.41,29.08,0.391304347826087,0.30434782608695654,0.42105263157894735,0.8947368421052632,0.02631578947368421
22024,1626157,0022400189,2024-11-08,32,12,20,0.6,4,8,0.5,4,5,0.8,3,8,11,5,0,0,2,4,32,24,1,2024-25,Regular Season,MIL,1,0,16.4,23.9,0.687,5.7,13.0,0.44,5.7,12.8,0.444,2.1,4.6,0.45,2.0,4.7,0.427,10.1,27.2,0.37,0.0,0.2,0.154,99.92,24.2,0.4,0.25,0.34375,1.0,0.15625
22024,1626157,0022400203,2024-11-10,39,11,19,0.579,2,5,0.4,6,8,0.75,1,8,9,0,0,1,2,4,30,-13,1,2024-25,Regular Season,IND,0,1,16.8,24.6,0.681,8.7,17.8,0.492,4.9,11.2,0.437,1.8,4.4,0.399,2.0,4.9,0.412,9.4,26.2,0.359,0.0,0.3,0.0,100.76,24.52,0.2631578947368421,0.42105263157894735,0.23076923076923078,0.7692307692307693,0.0
22024,1626157,0022400004,2024-11-12,38,7,16,0.438,2,6,0.333,5,6,0.833,3,10,13,6,1,1,2,3,21,11,1,2024-25,Regular Season,PHI,0,1,17.2,26.7,0.644,6.3,14.8,0.422,3.6,8.7,0.41,1.5,3.9,0.384,1.5,4.1,0.377,9.6,28.9,0.334,0.0,0.3,0.0,98.13,20.64,0.375,0.375,0.34210526315789475,0.5526315789473685,0.15789473684210525
22024,1626157,0022400219,2024-11-13,39,18,30,0.6,6,12,0.5,4,8,0.5,1,9,10,3,3,0,4,5,46,4,1,2024-25,Regular Season,CHI,1,0,17.6,28.0,0.63,7.8,15.5,0.499,2.4,6.4,0.371,2.5,6.0,0.424,1.6,4.8,0.343,11.2,31.1,0.361,0.0,0.2,0.133,103.61,37.52,0.4,0.26666666666666666,0.2564102564102564,1.1794871794871795,0.07692307692307693
22024,1626157,0022400240,2024-11-17,30,10,16,0.625,1,3,0.333,5,5,1.0,4,11,15,6,1,1,1,5,26,14,1,2024-25,Regular Season,BKN,1,1,15.3,24.5,0.626,6.5,16.7,0.386,2.3,5.5,0.417,1.8,5.3,0.334,2.0,5.6,0.359,9.8,28.3,0.345,0.0,0.2,0.0,96.73,19.2,0.1875,0.3125,0.5,0.8666666666666667,0.2
22024,1626157,0022400246,2024-11-18,25,8,14,0.571,3,4,0.75,5,5,1.0,1,11,12,3,0,0,0,1,24,22,1,2024-25,Regular Season,WAS,1,0,16.0,23.8,0.672,7.1,18.4,0.387,3.2,8.5,0.375,1.4,3.9,0.352,1.0,3.1,0.331,10.7,31.9,0.336,0.0,0.3,0.0,101.82,16.2,0.2857142857142857,0.35714285714285715,0.48,0.96,0.12
22024,1626157,0022400257,2024-11-20,34,12,19,0.632,3,8,0.375,7,8,0.875,1,9,10,2,1,0,3,4,34,23,1,2024-25,Regular Season,PHX,0,0,11.5,16.1,0.714,9.6,20.4,0.47,5.8,11.8,0.489,2.7,6.1,0.438,2.3,5.6,0.402,9.4,26.1,0.36,0.0,0.1,0.0,98.31,25.52,0.42105263157894735,0.42105263157894735,0.29411764705882354,1.0,0.058823529411764705
22024,1626157,0022400264,2024-11-23,39,6,19,0.316,1,9,0.111,3,3,1.0,8,8,16,5,0,1,2,2,16,-34,1,2024-25,Regular Season,UTA,0,1,13.7,20.5,0.667,10.3,22.0,0.468,2.4,6.4,0.375,2.4,5.9,0.399,2.2,5.4,0.4,9.4,28.3,0.332,0.0,0.2,0.067,100.85,22.32,0.47368421052631576,0.15789473684210525,0.41025641025641024,0.41025641025641024,0.1282051282051282
22024,1626157,0022400283,2024-11-25,34,12,15,0.8,2,2,1.0,4,6,0.667,1,14,15,4,3,0,4,4,30,21,1,2024-25,Regular Season,DEN,0,0,20.6,30.1,0.683,8.7,18.0,0.484,4.1,9.7,0.426,1.7,4.0,0.428,1.4,3.3,0.413,8.9,24.2,0.368,0.0,0.5,0.053,100.67,21.64,0.13333333333333333,0.4,0.4411764705882353,0.8823529411764706,0.11764705882352941
22024,1626157,0022400292,2024-11-27,35,7,16,0.438,2,4,0.5,9,10,0.9,1,13,14,4,0,1,1,4,25,-7,1,2024-25,Regular Season,DAL,0,1,16.7,24.1,0.691,8.8,19.5,0.451,4.1,9.9,0.411,1.9,4.8,0.392,1.7,4.6,0.367,8.9,24.6,0.361,0.0,0.2,0.0,100.15,21.4,0.25,0.625,0.4,0.7142857142857143,0.11428571428571428
22024,1626157,0022400040,2024-11-29,39,8,16,0.5,2,5,0.4,1,1,1.0,4,8,12,5,1,2,6,4,19,5,1,2024-25,Regular Season,CHA,0,1,15.3,24.4,0.626,7.2,18.8,0.383,2.8,7.5,0.376,1.9,5.1,0.363,1.6,4.3,0.38,9.5,28.6,0.331,0.0,0.3,0.0,98.22,22.44,0.3125,0.0625,0.3076923076923077,0.48717948717948717,0.1282051282051282
22024,1626157,0022400308,2024-12-01,25,4,12,0.333,1,5,0.2,5,5,1.0,3,16,19,2,1,1,2,1,14,17,1,2024-25,Regular Season,NOP,1,1,17.0,27.0,0.63,7.9,19.1,0.412,3.7,9.0,0.408,1.7,4.4,0.391,1.7,4.7,0.355,8.6,25.5,0.339,0.0,0.1,0.0,99.77,16.2,0.4166666666666667,0.4166666666666667,0.76,0.56,0.08
22024,1626157,0022400053,2024-12-03,36,8,18,0.444,2,5,0.4,5,5,1.0,2,13,15,0,0,2,5,4,23,25,1,2024-25,Regular Season,ORL,1,1,16.0,24.3,0.661,6.9,16.1,0.426,4.0,10.1,0.399,1.7,5.1,0.332,1.8,4.7,0.379,7.7,25.1,0.308,0.0,0.3,0.0,96.51,25.2,0.2777777777777778,0.2777777777777778,0.4166666666666667,0.6388888888888888,0.0
22024,1626157,0022400327,2024-12-05,39,9,15,0.6,2,5,0.4,7,9,0.778,3,13,16,2,0,2,2,4,27,25,1,2024-25,Regular Season,CHA,1,1,15.3,24.4,0.626,7.2,18.8,0.383,2.8,7.5,0.376,1.9,5.1,0.363,1.6,4.3,0.38,9.5,28.6,0.331,0.0,0.3,0.0,98.22,20.96,0.3333333333333333,0.6,0.41025641025641024,0.6923076923076923,0.05128205128205128
22024,1626157,0022400359,2024-12-09,36,7,13,0.538,2,5,0.4,8,10,0.8,2,13,15,6,2,2,3,3,24,10,1,2024-25,Regular Season,TOR,0,1,18.6,30.0,0.621,8.1,19.2,0.421,3.1,7.8,0.396,1.9,5.2,0.364,1.9,4.9,0.394,8.0,23.6,0.339,0.0,0.3,0.0,100.62,20.4,0.38461538461538464,0.7692307692307693,0.4166666666666667,0.6666666666666666,0.16666666666666666
22024,1626157,0022401202,2024-12-11,37,7,15,0.467,2,6,0.333,3,6,0.5,4,15,19,5,3,3,4,6,19,-11,1,2024-25,Regular Season,ATL,1,1,18.1,27.7,0.652,9.5,20.9,0.456,2.3,5.5,0.411,1.9,4.8,0.4,2.5,6.0,0.41,9.1,26.6,0.342,0.0,0.2,0.053,103.41,21.64,0.4,0.4,0.5135135135135135,0.5135135135135135,0.13513513513513514
22024,1626157,0022401227,2024-12-15,43,7,15,0.467,1,3,0.333,7,7,1.0,4,18,22,5,0,1,6,4,22,9,1,2024-25,Regular Season,ORL,0,1,16.0,24.3,0.661,6.9,16.1,0.426,4.0,10.1,0.399,1.7,5.1,0.332,1.8,4.7,0.379,7.7,25.1,0.308,0.0,0.3,0.0,96.51,24.08,0.2,0.4666666666666667,0.5116279069767442,0.5116279069767442,0.11627906976744186
22024,1626157,0022400367,2024-12-19,38,10,12,0.833,5,5,1.0,7,9,0.778,3,17,20,6,2,0,4,2,32,31,1,2024-25,Regular Season,MIN,0,0,17.0,25.1,0.675,6.6,16.2,0.409,2.4,6.4,0.375,2.3,5.6,0.411,1.9,4.8,0.385,10.9,29.1,0.373,0.0,0.3,0.0,97.95,19.96,0.4166666666666667,0.75,0.5263157894736842,0.8421052631578947,0.15789473684210525
22024,1626157,0022400384,2024-12-21,27,3,10,0.3,2,5,0.4,3,3,1.0,2,8,10,4,0,1,5,5,11,1,1,2024-25,Regular Season,NOP,0,1,17.0,27.0,0.63,7.9,19.1,0.412,3.7,9.0,0.408,1.7,4.4,0.391,1.7,4.7,0.355,8.6,25.5,0.339,0.0,0.1,0.0,99.77,16.32,0.5,0.3,0.37037037037037035,0.4074074074074074,0.14814814814814814
22024,1626157,0022400397,2024-12-23,32,11,15,0.733,1,3,0.333,8,10,0.8,3,7,10,7,1,0,1,6,31,17,1,2024-25,Regular Season,TOR,1,0,18.6,30.0,0.621,8.1,19.2,0.421,3.1,7.8,0.396,1.9,5.2,0.364,1.9,4.9,0.394,8.0,23.6,0.339,0.0,0.3,0.0,100.62,20.4,0.2,0.6666666666666666,0.3125,0.96875,0.21875
22024,1626157,0022400405,2024-12-25,30,9,16,0.563,1,5,0.2,2,2,1.0,2,7,9,2,0,0,1,5,21,-13,1,2024-25,Regular Season,SAS,1,0,18.1,27.2,0.666,5.8,13.9,0.419,3.7,9.1,0.409,2.0,5.2,0.376,2.1,5.1,0.407,10.1,29.0,0.347,0.0,0.2,0.0,100.08,17.88,0.3125,0.125,0.3,0.7,0.06666666666666667
22024,1626157,0022400419,2024-12-27,33,6,10,0.6,2,4,0.5,2,4,0.5,1,7,8,0,1,0,4,4,16,17,1,2024-25,Regular Season,ORL,0,0,16.0,24.3,0.661,6.9,16.1,0.426,4.0,10.1,0.399,1.7,5.1,0.332,1.8,4.7,0.379,7.7,25.1,0.308,0.0,0.3,0.0,96.51,15.76,0.4,0.4,0.24242424242424243,0.48484848484848486,0.0
22024,1626157,0022400429,2024-12-28,44,13,19,0.684,2,5,0.4,2,3,0.667,3,11,14,3,0,2,3,3,30,8,1,2024-25,Regular Season,WAS,0,1,16.0,23.8,0.672,7.1,18.4,0.387,3.2,8.5,0.375,1.4,3.9,0.352,1.0,3.1,0.331,10.7,31.9,0.336,0.0,0.3,0.0,101.82,23.32,0.2631578947368421,0.15789473684210525,0.3181818181818182,0.6818181818181818,0.06818181818181818
22024,1626157,0022400443,2024-12-30,32,13,19,0.684,0,3,0.0,6,7,0.857,5,8,13,1,1,0,1,4,32,21,1,2024-25,Regular Season,WAS,0,0,16.0,23.8,0.672,7.1,18.4,0.387,3.2,8.5,0.375,1.4,3.9,0.352,1.0,3.1,0.331,10.7,31.9,0.336,0.0,0.3,0.0,101.82,23.08,0.15789473684210525,0.3684210526315789,0.40625,1.0,0.03125
22024,1626157,0022400458,2025-01-01,37,10,20,0.5,3,6,0.5,8,9,0.889,2,19,21,4,1,1,2,3,31,11,1,2024-25,Regular Season,UTA,1,1,13.7,20.5,0.667,10.3,22.0,0.468,2.4,6.4,0.375,2.4,5.9,0.399,2.2,5.4,0.4,9.4,28.3,0.332,0.0,0.2,0.067,100.85,25.96,0.3,0.45,0.5675675675675675,0.8378378378378378,0.10810810810810811
22024,1626157,0022400473,2025-01-03,42,7,13,0.538,0,0,0.0,3,4,0.75,4,18,22,4,3,0,2,4,17,-6,1,2024-25,Regular Season,OKC,0,0,16.5,24.3,0.679,9.1,19.5,0.467,4.5,10.1,0.448,1.9,4.8,0.395,1.6,3.9,0.408,11.1,30.1,0.368,0.0,0.1,0.0,100.9,16.759999999999998,0.0,0.3076923076923077,0.5238095238095238,0.40476190476190477,0.09523809523809523
22024,1626157,0022400482,2025-01-04,37,17,29,0.586,3,7,0.429,7,10,0.7,6,10,16,5,1,0,3,3,44,-5,1,2024-25,Regular Season,CHI,0,0,17.6,28.0,0.63,7.8,15.5,0.499,2.4,6.4,0.371,2.5,6.0,0.424,1.6,4.8,0.343,11.2,31.1,0.361,0.0,0.2,0.133,103.61,36.4,0.2413793103448276,0.3448275862068966,0.43243243243243246,1.1891891891891893,0.13513513513513514
22024,1626157,0022400511,2025-01-08,34,9,14,0.643,3,3,1.0,6,6,1.0,4,9,13,2,3,2,2,3,27,25,1,2024-25,Regular Season,TOR,1,1,18.6,30.0,0.621,8.1,19.2,0.421,3.1,7.8,0.396,1.9,5.2,0.364,1.9,4.9,0.394,8.0,23.6,0.339,0.0,0.3,0.0,100.62,18.64,0.21428571428571427,0.42857142857142855,0.38235294117647056,0.7941176470588235,0.058823529411764705
22024,1626157,0022400529,2025-01-10,29,9,16,0.563,1,2,0.5,4,4,1.0,3,7,10,1,1,0,3,3,23,-10,1,2024-25,Regular Season,OKC,1,0,16.5,24.3,0.679,9.1,19.5,0.467,4.5,10.1,0.448,1.9,4.8,0.395,1.6,3.9,0.408,11.1,30.1,0.368,0.0,0.1,0.0,100.9,20.76,0.125,0.25,0.3448275862068966,0.7931034482758621,0.034482758620689655
22024,1626157,0022400539,2025-01-12,36,10,16,0.625,2,5,0.4,8,9,0.889,5,13,18,4,1,0,2,3,30,28,1,2024-25,Regular Season,MIL,1,0,16.4,23.9,0.687,5.7,13.0,0.44,5.7,12.8,0.444,2.1,4.6,0.45,2.0,4.7,0.427,10.1,27.2,0.37,0.0,0.2,0.154,99.92,21.96,0.3125,0.5625,0.5,0.8333333333333334,0.1111111111111111
22024,1626157,0022400549,2025-01-13,43,7,17,0.412,4,9,0.444,8,10,0.8,0,12,12,3,1,0,6,5,26,-4,1,2024-25,Regular Season,DET,1,0,17.5,26.5,0.66,9.0,19.4,0.462,3.5,8.5,0.405,1.5,3.9,0.378,1.9,4.9,0.381,9.5,26.4,0.36,0.0,0.2,0.0,100.27,27.4,0.5294117647058824,0.5882352941176471,0.27906976744186046,0.6046511627906976,0.06976744186046512
22024,1626157,0022400602,2025-01-20,37,5,18,0.278,1,6,0.167,2,2,1.0,0,9,9,7,0,1,1,2,13,11,1,2024-25,Regular Season,ATL,1,1,18.1,27.7,0.652,9.5,20.9,0.456,2.3,5.5,0.411,1.9,4.8,0.4,2.5,6.0,0.41,9.1,26.6,0.342,0.0,0.2,0.053,103.41,19.88,0.3333333333333333,0.1111111111111111,0.24324324324324326,0.35135135135135137,0.1891891891891892
22024,1626157,0022400606,2025-01-21,39,11,18,0.611,0,3,0.0,3,4,0.75,5,11,16,6,3,2,5,4,25,16,1,2024-25,Regular Season,BKN,0,1,15.3,24.5,0.626,6.5,16.7,0.386,2.3,5.5,0.417,1.8,5.3,0.334,2.0,5.6,0.359,9.8,28.3,0.345,0.0,0.2,0.0,96.73,24.76,0.16666666666666666,0.2222222222222222,0.41025641025641024,0.6410256410256411,0.15384615384615385
22024,1626157,0022400641,2025-01-25,28,7,18,0.389,0,1,0.0,4,4,1.0,5,10,15,2,1,0,1,1,18,-3,1,2024-25,Regular Season,SAC,1,0,14.1,20.3,0.694,9.9,19.6,0.505,6.5,15.0,0.432,2.2,5.3,0.418,1.2,3.3,0.364,9.2,26.5,0.347,0.0,0.2,0.0,98.91,20.76,0.05555555555555555,0.2222222222222222,0.5357142857142857,0.6428571428571429,0.07142857142857142
22024,1626157,0022400653,2025-01-27,33,9,17,0.529,2,4,0.5,4,4,1.0,6,5,11,1,2,0,2,1,24,23,1,2024-25,Regular Season,MEM,1,0,16.7,24.5,0.682,11.3,24.8,0.457,2.8,6.1,0.458,2.1,5.8,0.364,1.6,4.3,0.371,10.2,27.6,0.371,0.0,0.3,0.043,103.69,20.76,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.7272727272727273,0.030303030303030304
22024,1626157,0022400668,2025-01-29,30,6,12,0.5,0,4,0.0,2,3,0.667,3,7,10,5,0,1,0,4,14,-1,1,2024-25,Regular Season,DEN,1,1,20.6,30.1,0.683,8.7,18.0,0.484,4.1,9.7,0.426,1.7,4.0,0.428,1.4,3.3,0.413,8.9,24.2,0.368,0.0,0.5,0.053,100.67,13.32,0.3333333333333333,0.25,0.3333333333333333,0.4666666666666667,0.16666666666666666
22024,1626157,0022400692,2025-02-01,35,3,12,0.25,1,2,0.5,4,4,1.0,2,4,6,3,0,0,3,5,11,-15,1,2024-25,Regular Season,LAL,1,0,16.8,23.5,0.712,7.3,16.9,0.431,3.6,8.7,0.413,1.9,5.2,0.365,1.7,3.9,0.444,9.7,27.0,0.358,0.0,0.2,0.0,98.34,16.759999999999998,0.16666666666666666,0.3333333333333333,0.17142857142857143,0.3142857142857143,0.08571428571428572
22024,1626157,0022400702,2025-02-03,38,9,20,0.45,1,5,0.2,3,5,0.6,2,7,9,2,1,1,1,6,22,16,1,2024-25,Regular Season,HOU,1,1,17.6,27.1,0.649,8.1,20.1,0.405,4.1,10.3,0.396,1.3,3.5,0.369,1.6,4.3,0.372,9.8,27.9,0.351,0.0,0.2,0.0,99.03,23.2,0.25,0.25,0.23684210526315788,0.5789473684210527,0.05263157894736842
22024,1626157,0022400713,2025-02-04,39,10,19,0.526,2,3,0.667,5,5,1.0,9,11,20,2,0,1,2,1,27,13,1,2024-25,Regular Season,TOR,0,1,18.6,30.0,0.621,8.1,19.2,0.421,3.1,7.8,0.396,1.9,5.2,0.364,1.9,4.9,0.394,8.0,23.6,0.339,0.0,0.3,0.0,100.62,23.2,0.15789473684210525,0.2631578947368421,0.5128205128205128,0.6923076923076923,0.05128205128205128
22024,1626157,0022400748,2025-02-08,28,3,8,0.375,2,2,1.0,1,2,0.5,1,8,9,1,1,1,2,4,9,-26,1,2024-25,Regular Season,BOS,1,1,14.5,20.6,0.706,6.1,13.4,0.454,3.2,7.8,0.415,1.8,4.8,0.371,1.9,4.8,0.408,14.0,38.5,0.365,0.0,0.2,0.0,96.59,10.88,0.25,0.25,0.32142857142857145,0.32142857142857145,0.03571428571428571
22024,1626157,0022400765,2025-02-11,38,14,23,0.609,3,8,0.375,9,9,1.0,4,8,12,5,3,0,2,5,40,14,1,2024-25,Regular Season,IND,0,0,16.8,24.6,0.681,8.7,17.8,0.492,4.9,11.2,0.437,1.8,4.4,0.399,2.0,4.9,0.412,9.4,26.2,0.359,0.0,0.3,0.0,100.76,28.96,0.34782608695652173,0.391304347826087,0.3157894736842105,1.0526315789473684,0.13157894736842105
22024,1626157,0022400773,2025-02-12,47,14,25,0.56,7,10,0.7,9,11,0.818,1,9,10,3,2,0,7,4,44,7,1,2024-25,Regular Season,ATL,1,0,18.1,27.7,0.652,9.5,20.9,0.456,2.3,5.5,0.411,1.9,4.8,0.4,2.5,6.0,0.41,9.1,26.6,0.342,0.0,0.2,0.053,103.41,36.84,0.4,0.44,0.2127659574468085,0.9361702127659575,0.06382978723404255
22024,1626157,0022400792,2025-02-20,43,14,30,0.467,2,10,0.2,2,4,0.5,2,16,18,2,2,0,3,2,32,2,1,2024-25,Regular Season,CHI,1,0,17.6,28.0,0.63,7.8,15.5,0.499,2.4,6.4,0.371,2.5,6.0,0.424,1.6,4.8,0.343,11.2,31.1,0.361,0.0,0.2,0.133,103.61,34.760000000000005,0.3333333333333333,0.13333333333333333,0.4186046511627907,0.7441860465116279,0.046511627906976744
22024,1626157,0022400797,2025-02-21,29,10,15,0.667,1,3,0.333,2,3,0.667,2,5,7,4,1,1,4,1,23,-21,1,2024-25,Regular Season,CLE,0,1,17.1,25.2,0.678,8.5,17.0,0.502,3.0,7.1,0.424,2.3,5.6,0.408,2.0,5.0,0.396,11.6,30.7,0.378,0.0,0.1,0.091,100.31,20.32,0.2,0.2,0.2413793103448276,0.7931034482758621,0.13793103448275862
22024,1626157,0022400811,2025-02-23,41,9,20,0.45,3,4,0.75,3,3,1.0,5,13,18,0,0,0,1,4,24,-1,1,2024-25,Regular Season,BOS,0,0,14.5,20.6,0.706,6.1,13.4,0.454,3.2,7.8,0.415,1.8,4.8,0.371,1.9,4.8,0.408,14.0,38.5,0.365,0.0,0.2,0.0,96.59,22.32,0.2,0.15,0.43902439024390244,0.5853658536585366,0.0
22024,1626157,0022400856,2025-02-28,31,4,11,0.364,1,5,0.2,2,3,0.667,1,6,7,2,0,1,1,5,11,-10,1,2024-25,Regular Season,MEM,0,1,16.7,24.5,0.682,11.3,24.8,0.457,2.8,6.1,0.458,2.1,5.8,0.364,1.6,4.3,0.371,10.2,27.6,0.371,0.0,0.3,0.043,103.69,13.32,0.45454545454545453,0.2727272727272727,0.22580645161290322,0.3548387096774194,0.06451612903225806
22024,1626157,0022400869,2025-03-02,40,6,11,0.545,1,4,0.25,6,7,0.857,4,12,16,0,0,1,3,4,19,10,1,2024-25,Regular Season,MIA,0,1,14.6,22.5,0.649,9.0,19.8,0.453,3.2,7.4,0.429,2.5,6.1,0.404,1.9,4.9,0.381,9.4,26.1,0.359,0.0,0.2,0.0,97.08,17.08,0.36363636363636365,0.6363636363636364,0.4,0.475,0.0
22024,1626157,0022400903,2025-03-06,42,3,13,0.231,1,6,0.167,5,7,0.714,3,11,14,1,1,0,2,5,12,-1,1,2024-25,Regular Season,LAL,0,0,16.8,23.5,0.712,7.3,16.9,0.431,3.6,8.7,0.413,1.9,5.2,0.365,1.7,3.9,0.444,9.7,27.0,0.358,0.0,0.2,0.0,98.34,18.08,0.46153846153846156,0.5384615384615384,0.3333333333333333,0.2857142857142857,0.023809523809523808
22024,1626157,0022400911,2025-03-07,34,8,21,0.381,3,7,0.429,4,4,1.0,2,8,10,2,2,0,3,3,23,-17,1,2024-25,Regular Season,LAC,0,0,,,,,,,,,,,,,,,,,,,,,,,25.76,0.3333333333333333,0.19047619047619047,0.29411764705882354,0.6764705882352942,0.058823529411764705
22024,1626157,0022400939,2025-03-10,28,8,15,0.533,3,6,0.5,7,9,0.778,2,7,9,3,1,1,4,5,26,8,1,2024-25,Regular Season,SAC,0,1,14.1,20.3,0.694,9.9,19.6,0.505,6.5,15.0,0.432,2.2,5.3,0.418,1.2,3.3,0.364,9.2,26.5,0.347,0.0,0.2,0.0,98.91,22.96,0.4,0.6,0.32142857142857145,0.9285714285714286,0.10714285714285714
22024,1626157,0022400953,2025-03-12,39,8,12,0.667,2,4,0.5,3,4,0.75,3,4,7,4,2,1,3,3,21,12,1,2024-25,Regular Season,POR,0,1,18.8,29.6,0.633,5.7,15.3,0.371,3.2,7.6,0.427,1.6,4.5,0.345,1.8,5.0,0.362,9.5,28.0,0.34,0.0,0.2,0.053,99.51,16.759999999999998,0.3333333333333333,0.3333333333333333,0.1794871794871795,0.5384615384615384,0.10256410256410256
22024,1626157,0022400974,2025-03-15,30,12,21,0.571,3,5,0.6,2,2,1.0,5,7,12,3,0,1,2,6,29,-1,1,2024-25,Regular Season,GSW,0,1,14.8,22.3,0.664,7.7,18.0,0.426,2.9,7.7,0.374,2.0,5.6,0.364,2.1,5.0,0.425,11.2,31.5,0.357,0.0,0.3,0.045,99.37,23.88,0.23809523809523808,0.09523809523809523,0.4,0.9666666666666667,0.1
22024,1626157,0022400984,2025-03-17,31,10,17,0.588,3,5,0.6,0,0,0.0,3,4,7,3,0,1,3,3,23,16,1,2024-25,Regular Season,MIA,1,1,14.6,22.5,0.649,9.0,19.8,0.453,3.2,7.4,0.429,2.5,6.1,0.404,1.9,4.9,0.381,9.4,26.1,0.359,0.0,0.2,0.0,97.08,20.0,0.29411764705882354,0.0,0.22580645161290322,0.7419354838709677,0.0967741935483871
22024,1626157,0022401003,2025-03-19,35,11,21,0.524,2,5,0.4,8,9,0.889,4,5,9,2,1,0,3,1,32,-13,1,2024-25,Regular Season,SAS,0,0,18.1,27.2,0.666,5.8,13.9,0.419,3.7,9.1,0.409,2.0,5.2,0.376,2.1,5.1,0.407,10.1,29.0,0.347,0.0,0.2,0.0,100.08,27.96,0.23809523809523808,0.42857142857142855,0.2571428571428571,0.9142857142857143,0.05714285714285714
